: mse-abbreviations
lc;liquid crystal;sem;scanning electron microscopy
ethyl methacrylate;poly(ethyl methacrylate);caprolactam;polyamide 6
poly(ethyl methacrylate);ethyl methacrylate;polychlorotrifluoroethylene;chlorotrifluoroethylene
ethyl methacrylate;poly(ethyl methacrylate);chlorotrifluoroethylene;polychlorotrifluoroethylene
poly(ethyl methacrylate);ethyl methacrylate;poly(ethylene oxide);ethylene oxide
ethyl methacrylate;poly(ethyl methacrylate);ethylene oxide;poly(ethylene oxide)
poly(ethyl methacrylate);ethyl methacrylate;poly(2-methacryloyloxyethyl phosphorylcholine);2-(methacryloyloxy)ethyl_phosphorylcholine
ethyl methacrylate;poly(ethyl methacrylate);2-(methacryloyloxy)ethyl_phosphorylcholine;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(butyl methacrylate);butyl methacrylate;poly(butyl acrylate);butyl acrylate
butyl methacrylate;poly(butyl methacrylate);butyl acrylate;poly(butyl acrylate)
poly(butyl methacrylate);butyl methacrylate;poly(methyl acrylate);methyl acrylate
butyl methacrylate;poly(butyl methacrylate);methyl acrylate;poly(methyl acrylate)
poly(butyl methacrylate);butyl methacrylate;poly(acrylic acid);acrylic acid
butyl methacrylate;poly(butyl methacrylate);acrylic acid;poly(acrylic acid)
poly(butyl methacrylate);butyl methacrylate;poly(vinyl methyl ether);methyl vinyl ether
butyl methacrylate;poly(butyl methacrylate);methyl vinyl ether;poly(vinyl methyl ether)
poly(butyl methacrylate);butyl methacrylate;polyvinylpyrrolidone;N-vinylpyrrolidone
butyl methacrylate;poly(butyl methacrylate);N-vinylpyrrolidone;polyvinylpyrrolidone
poly(butyl methacrylate);butyl methacrylate;polyvinyl_pyrrolidone;N-vinylpyrrolidone
butyl methacrylate;poly(butyl methacrylate);N-vinylpyrrolidone;polyvinyl_pyrrolidone
poly(butyl methacrylate);butyl methacrylate;poly(vinyl_pyrrolidone);N-vinylpyrrolidone
butyl methacrylate;poly(butyl methacrylate);N-vinylpyrrolidone;poly(vinyl_pyrrolidone)
poly(butyl methacrylate);butyl methacrylate;poly(vinyl fluoride);vinyl fluoride
butyl methacrylate;poly(butyl methacrylate);vinyl fluoride;poly(vinyl fluoride)
poly(butyl methacrylate);butyl methacrylate;polyvinylidene fluoride;vinylidene difluoride
butyl methacrylate;poly(butyl methacrylate);vinylidene difluoride;polyvinylidene fluoride
poly(butyl methacrylate);butyl methacrylate;polyvinylidene chloride;vinylidene chloride
butyl methacrylate;poly(butyl methacrylate);vinylidene chloride;polyvinylidene chloride
poly(butyl methacrylate);butyl methacrylate;poly(vinylidene fluoride);vinylidene difluoride
butyl methacrylate;poly(butyl methacrylate);vinylidene difluoride;poly(vinylidene fluoride)
poly(butyl methacrylate);butyl methacrylate;poly(vinylidene chloride);vinylidene chloride
butyl methacrylate;poly(butyl methacrylate);vinylidene chloride;poly(vinylidene chloride)
poly(butyl methacrylate);butyl methacrylate;polyethylene terephthalate;bis(2-hydroxyethyl) terephthalate
butyl methacrylate;poly(butyl methacrylate);bis(2-hydroxyethyl) terephthalate;polyethylene terephthalate
poly(butyl methacrylate);butyl methacrylate;poly(ethylene terephthalate);bis(2-hydroxyethyl) terephthalate
butyl methacrylate;poly(butyl methacrylate);bis(2-hydroxyethyl) terephthalate;poly(ethylene terephthalate)
poly(butyl methacrylate);butyl methacrylate;polynorbornene;norbornene
butyl methacrylate;poly(butyl methacrylate);norbornene;polynorbornene
poly(butyl methacrylate);butyl methacrylate;poly(trimethylene terephthalate);1,3-propanediol
butyl methacrylate;poly(butyl methacrylate);1,3-propanediol;poly(trimethylene terephthalate)
poly(butyl methacrylate);butyl methacrylate;poly(trimethylene terephthalate);terephthalic acid
butyl methacrylate;poly(butyl methacrylate);terephthalic acid;poly(trimethylene terephthalate)
poly(butyl methacrylate);butyl methacrylate;poly(lactic acid);lactic acid
butyl methacrylate;poly(butyl methacrylate);lactic acid;poly(lactic acid)
poly(butyl methacrylate);butyl methacrylate;polyamide 6;caprolactam
butyl methacrylate;poly(butyl methacrylate);caprolactam;polyamide 6
poly(butyl methacrylate);butyl methacrylate;polychlorotrifluoroethylene;chlorotrifluoroethylene
butyl methacrylate;poly(butyl methacrylate);chlorotrifluoroethylene;polychlorotrifluoroethylene
poly(butyl methacrylate);butyl methacrylate;poly(ethylene oxide);ethylene oxide
butyl methacrylate;poly(butyl methacrylate);ethylene oxide;poly(ethylene oxide)
poly(butyl methacrylate);butyl methacrylate;poly(2-methacryloyloxyethyl phosphorylcholine);2-(methacryloyloxy)ethyl_phosphorylcholine
butyl methacrylate;poly(butyl methacrylate);2-(methacryloyloxy)ethyl_phosphorylcholine;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(butyl acrylate);butyl acrylate;poly(methyl acrylate);methyl acrylate
butyl acrylate;poly(butyl acrylate);methyl acrylate;poly(methyl acrylate)
poly(butyl acrylate);butyl acrylate;poly(acrylic acid);acrylic acid
butyl acrylate;poly(butyl acrylate);acrylic acid;poly(acrylic acid)
poly(butyl acrylate);butyl acrylate;poly(vinyl methyl ether);methyl vinyl ether
butyl acrylate;poly(butyl acrylate);methyl vinyl ether;poly(vinyl methyl ether)
poly(butyl acrylate);butyl acrylate;polyvinylpyrrolidone;N-vinylpyrrolidone
butyl acrylate;poly(butyl acrylate);N-vinylpyrrolidone;polyvinylpyrrolidone
poly(butyl acrylate);butyl acrylate;polyvinyl_pyrrolidone;N-vinylpyrrolidone
butyl acrylate;poly(butyl acrylate);N-vinylpyrrolidone;polyvinyl_pyrrolidone
poly(butyl acrylate);butyl acrylate;poly(vinyl_pyrrolidone);N-vinylpyrrolidone
butyl acrylate;poly(butyl acrylate);N-vinylpyrrolidone;poly(vinyl_pyrrolidone)
poly(butyl acrylate);butyl acrylate;poly(vinyl fluoride);vinyl fluoride
butyl acrylate;poly(butyl acrylate);vinyl fluoride;poly(vinyl fluoride)
poly(butyl acrylate);butyl acrylate;polyvinylidene fluoride;vinylidene difluoride
butyl acrylate;poly(butyl acrylate);vinylidene difluoride;polyvinylidene fluoride
poly(butyl acrylate);butyl acrylate;polyvinylidene chloride;vinylidene chloride
butyl acrylate;poly(butyl acrylate);vinylidene chloride;polyvinylidene chloride
poly(butyl acrylate);butyl acrylate;poly(vinylidene fluoride);vinylidene difluoride
butyl acrylate;poly(butyl acrylate);vinylidene difluoride;poly(vinylidene fluoride)
poly(butyl acrylate);butyl acrylate;poly(vinylidene chloride);vinylidene chloride
butyl acrylate;poly(butyl acrylate);vinylidene chloride;poly(vinylidene chloride)
poly(butyl acrylate);butyl acrylate;polyethylene terephthalate;bis(2-hydroxyethyl) terephthalate
butyl acrylate;poly(butyl acrylate);bis(2-hydroxyethyl) terephthalate;polyethylene terephthalate
poly(butyl acrylate);butyl acrylate;poly(ethylene terephthalate);bis(2-hydroxyethyl) terephthalate
butyl acrylate;poly(butyl acrylate);bis(2-hydroxyethyl) terephthalate;poly(ethylene terephthalate)
poly(butyl acrylate);butyl acrylate;polynorbornene;norbornene
butyl acrylate;poly(butyl acrylate);norbornene;polynorbornene
poly(butyl acrylate);butyl acrylate;poly(trimethylene terephthalate);1,3-propanediol
butyl acrylate;poly(butyl acrylate);1,3-propanediol;poly(trimethylene terephthalate)
poly(butyl acrylate);butyl acrylate;poly(trimethylene terephthalate);terephthalic acid
butyl acrylate;poly(butyl acrylate);terephthalic acid;poly(trimethylene terephthalate)
poly(butyl acrylate);butyl acrylate;poly(lactic acid);lactic acid
butyl acrylate;poly(butyl acrylate);lactic acid;poly(lactic acid)
poly(butyl acrylate);butyl acrylate;polyamide 6;caprolactam
butyl acrylate;poly(butyl acrylate);caprolactam;polyamide 6
poly(butyl acrylate);butyl acrylate;polychlorotrifluoroethylene;chlorotrifluoroethylene
butyl acrylate;poly(butyl acrylate);chlorotrifluoroethylene;polychlorotrifluoroethylene
poly(butyl acrylate);butyl acrylate;poly(ethylene oxide);ethylene oxide
butyl acrylate;poly(butyl acrylate);ethylene oxide;poly(ethylene oxide)
poly(butyl acrylate);butyl acrylate;poly(2-methacryloyloxyethyl phosphorylcholine);2-(methacryloyloxy)ethyl_phosphorylcholine
butyl acrylate;poly(butyl acrylate);2-(methacryloyloxy)ethyl_phosphorylcholine;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(methyl acrylate);methyl acrylate;poly(acrylic acid);acrylic acid
methyl acrylate;poly(methyl acrylate);acrylic acid;poly(acrylic acid)
poly(methyl acrylate);methyl acrylate;poly(vinyl methyl ether);methyl vinyl ether
methyl acrylate;poly(methyl acrylate);methyl vinyl ether;poly(vinyl methyl ether)
poly(methyl acrylate);methyl acrylate;polyvinylpyrrolidone;N-vinylpyrrolidone
methyl acrylate;poly(methyl acrylate);N-vinylpyrrolidone;polyvinylpyrrolidone
poly(methyl acrylate);methyl acrylate;polyvinyl_pyrrolidone;N-vinylpyrrolidone
methyl acrylate;poly(methyl acrylate);N-vinylpyrrolidone;polyvinyl_pyrrolidone
poly(methyl acrylate);methyl acrylate;poly(vinyl_pyrrolidone);N-vinylpyrrolidone
methyl acrylate;poly(methyl acrylate);N-vinylpyrrolidone;poly(vinyl_pyrrolidone)
poly(methyl acrylate);methyl acrylate;poly(vinyl fluoride);vinyl fluoride
methyl acrylate;poly(methyl acrylate);vinyl fluoride;poly(vinyl fluoride)
poly(methyl acrylate);methyl acrylate;polyvinylidene fluoride;vinylidene difluoride
methyl acrylate;poly(methyl acrylate);vinylidene difluoride;polyvinylidene fluoride
poly(methyl acrylate);methyl acrylate;polyvinylidene chloride;vinylidene chloride
methyl acrylate;poly(methyl acrylate);vinylidene chloride;polyvinylidene chloride
poly(methyl acrylate);methyl acrylate;poly(vinylidene fluoride);vinylidene difluoride
methyl acrylate;poly(methyl acrylate);vinylidene difluoride;poly(vinylidene fluoride)
poly(methyl acrylate);methyl acrylate;poly(vinylidene chloride);vinylidene chloride
methyl acrylate;poly(methyl acrylate);vinylidene chloride;poly(vinylidene chloride)
poly(methyl acrylate);methyl acrylate;polyethylene terephthalate;bis(2-hydroxyethyl) terephthalate
methyl acrylate;poly(methyl acrylate);bis(2-hydroxyethyl) terephthalate;polyethylene terephthalate
poly(methyl acrylate);methyl acrylate;poly(ethylene terephthalate);bis(2-hydroxyethyl) terephthalate
methyl acrylate;poly(methyl acrylate);bis(2-hydroxyethyl) terephthalate;poly(ethylene terephthalate)
poly(methyl acrylate);methyl acrylate;polynorbornene;norbornene
methyl acrylate;poly(methyl acrylate);norbornene;polynorbornene
poly(methyl acrylate);methyl acrylate;poly(trimethylene terephthalate);1,3-propanediol
methyl acrylate;poly(methyl acrylate);1,3-propanediol;poly(trimethylene terephthalate)
poly(methyl acrylate);methyl acrylate;poly(trimethylene terephthalate);terephthalic acid
methyl acrylate;poly(methyl acrylate);terephthalic acid;poly(trimethylene terephthalate)
poly(methyl acrylate);methyl acrylate;poly(lactic acid);lactic acid
methyl acrylate;poly(methyl acrylate);lactic acid;poly(lactic acid)
poly(methyl acrylate);methyl acrylate;polyamide 6;caprolactam
methyl acrylate;poly(methyl acrylate);caprolactam;polyamide 6
poly(methyl acrylate);methyl acrylate;polychlorotrifluoroethylene;chlorotrifluoroethylene
methyl acrylate;poly(methyl acrylate);chlorotrifluoroethylene;polychlorotrifluoroethylene
poly(methyl acrylate);methyl acrylate;poly(ethylene oxide);ethylene oxide
methyl acrylate;poly(methyl acrylate);ethylene oxide;poly(ethylene oxide)
poly(methyl acrylate);methyl acrylate;poly(2-methacryloyloxyethyl phosphorylcholine);2-(methacryloyloxy)ethyl_phosphorylcholine
methyl acrylate;poly(methyl acrylate);2-(methacryloyloxy)ethyl_phosphorylcholine;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(acrylic acid);acrylic acid;poly(vinyl methyl ether);methyl vinyl ether
acrylic acid;poly(acrylic acid);methyl vinyl ether;poly(vinyl methyl ether)
poly(acrylic acid);acrylic acid;polyvinylpyrrolidone;N-vinylpyrrolidone
acrylic acid;poly(acrylic acid);N-vinylpyrrolidone;polyvinylpyrrolidone
poly(acrylic acid);acrylic acid;polyvinyl_pyrrolidone;N-vinylpyrrolidone
acrylic acid;poly(acrylic acid);N-vinylpyrrolidone;polyvinyl_pyrrolidone
poly(acrylic acid);acrylic acid;poly(vinyl_pyrrolidone);N-vinylpyrrolidone
acrylic acid;poly(acrylic acid);N-vinylpyrrolidone;poly(vinyl_pyrrolidone)
poly(acrylic acid);acrylic acid;poly(vinyl fluoride);vinyl fluoride
acrylic acid;poly(acrylic acid);vinyl fluoride;poly(vinyl fluoride)
poly(acrylic acid);acrylic acid;polyvinylidene fluoride;vinylidene difluoride
acrylic acid;poly(acrylic acid);vinylidene difluoride;polyvinylidene fluoride
poly(acrylic acid);acrylic acid;polyvinylidene chloride;vinylidene chloride
acrylic acid;poly(acrylic acid);vinylidene chloride;polyvinylidene chloride
poly(acrylic acid);acrylic acid;poly(vinylidene fluoride);vinylidene difluoride
acrylic acid;poly(acrylic acid);vinylidene difluoride;poly(vinylidene fluoride)
poly(acrylic acid);acrylic acid;poly(vinylidene chloride);vinylidene chloride
acrylic acid;poly(acrylic acid);vinylidene chloride;poly(vinylidene chloride)
poly(acrylic acid);acrylic acid;polyethylene terephthalate;bis(2-hydroxyethyl) terephthalate
acrylic acid;poly(acrylic acid);bis(2-hydroxyethyl) terephthalate;polyethylene terephthalate
poly(acrylic acid);acrylic acid;poly(ethylene terephthalate);bis(2-hydroxyethyl) terephthalate
acrylic acid;poly(acrylic acid);bis(2-hydroxyethyl) terephthalate;poly(ethylene terephthalate)
poly(acrylic acid);acrylic acid;polynorbornene;norbornene
acrylic acid;poly(acrylic acid);norbornene;polynorbornene
poly(acrylic acid);acrylic acid;poly(trimethylene terephthalate);1,3-propanediol
acrylic acid;poly(acrylic acid);1,3-propanediol;poly(trimethylene terephthalate)
poly(acrylic acid);acrylic acid;poly(trimethylene terephthalate);terephthalic acid
acrylic acid;poly(acrylic acid);terephthalic acid;poly(trimethylene terephthalate)
poly(acrylic acid);acrylic acid;poly(lactic acid);lactic acid
acrylic acid;poly(acrylic acid);lactic acid;poly(lactic acid)
poly(acrylic acid);acrylic acid;polyamide 6;caprolactam
acrylic acid;poly(acrylic acid);caprolactam;polyamide 6
poly(acrylic acid);acrylic acid;polychlorotrifluoroethylene;chlorotrifluoroethylene
acrylic acid;poly(acrylic acid);chlorotrifluoroethylene;polychlorotrifluoroethylene
poly(acrylic acid);acrylic acid;poly(ethylene oxide);ethylene oxide
acrylic acid;poly(acrylic acid);ethylene oxide;poly(ethylene oxide)
poly(acrylic acid);acrylic acid;poly(2-methacryloyloxyethyl phosphorylcholine);2-(methacryloyloxy)ethyl_phosphorylcholine
acrylic acid;poly(acrylic acid);2-(methacryloyloxy)ethyl_phosphorylcholine;poly(2-methacryloyloxyethyl phosphorylcholine)
poly(vinyl methyl ether);methyl vinyl ether;polyvinylpyrrolidone;N-vinylpyrrolidone
methyl vinyl ether;poly(vinyl methyl ether);N-vinylpyrrolidone;polyvinylpyrrolidone
poly(vinyl methyl ether);methyl vinyl ether;polyvinyl_pyrrolidone;N-vinylpyrrolidone
methyl vinyl ether;poly(vinyl methyl ether);N-vinylpyrrolidone;polyvinyl_pyrrolidone
poly(vinyl methyl ether);methyl vinyl ether;poly(vinyl_pyrrolidone);N-vinylpyrrolidone
methyl vinyl ether;poly(vinyl methyl ether);N-vinylpyrrolidone;poly(vinyl_pyrrolidone)
poly(vinyl methyl ether);methyl vinyl ether;poly(vinyl fluoride);vinyl fluoride
methyl vinyl ether;poly(vinyl methyl ether);vinyl fluoride;poly(vinyl fluoride)
poly(vinyl methyl ether);methyl vinyl ether;polyvinylidene fluoride;vinylidene difluoride
methyl vinyl ether;poly(vinyl methyl ether);vinylidene difluoride;polyvinylidene fluoride
poly(vinyl methyl ether);methyl vinyl ether;polyvinylidene chloride;vinylidene chloride
methyl vinyl ether;poly(vinyl methyl ether);vinylidene chloride;polyvinylidene chloride
poly(vinyl methyl ether);methyl vinyl ether;poly(vinylidene fluoride);vinylidene difluoride
methyl vinyl ether;poly(vinyl methyl ether);vinylidene difluoride;poly(vinylidene fluoride)
poly(vinyl methyl ether);methyl vinyl ether;poly(vinylidene chloride);vinylidene chloride
methyl vinyl ether;poly(vinyl methyl ether);vinylidene chloride;poly(vinylidene chloride)
poly(vinyl methyl ether);methyl vinyl ether;polyethylene terephthalate;bis(2-hydroxyethyl) terephthalate
methyl vinyl ether;poly(vinyl methyl ether);bis(2-hydroxyethyl) terephthalate;polyethylene terephthalate
poly(vinyl methyl ether);methyl vinyl ether;poly(ethylene terephthalate);bis(2-hydroxyethyl) terephthalate
methyl vinyl ether;poly(vinyl methyl ether);bis(2-hydroxyethyl) terephthalate;poly(ethylene terephthalate)
poly(vinyl methyl ether);methyl vinyl ether;polynorbornene;norbornene
methyl vinyl ether;poly(vinyl methyl ether);norbornene;polynorbornene
poly(vinyl methyl ether);methyl vinyl ether;poly(trimethylene terephthalate);1,3-propanediol
methyl vinyl ether;poly(vinyl methyl ether);1,3-propanediol;poly(trimethylene terephthalate)
poly(vinyl methyl ether);methyl vinyl ether;poly(trimethylene terephthalate);terephthalic acid
methyl vinyl ether;poly(vinyl methyl ether);terephthalic acid;poly(trimethylene terephthalate)
poly(vinyl methyl ether);methyl vinyl ether;poly(lactic acid);lactic acid
methyl vinyl ether;poly(vinyl methyl ether);lactic acid;poly(lactic acid)
poly(vinyl methyl ether);methyl vinyl ether;polyamide 6;caprolactam
methyl vinyl ether;poly(vinyl methyl ether);caprolactam;polyamide 6
poly(vinyl methyl ether);methyl vinyl ether;polychlorotrifluoroethylene;chlorotrifluoroethylene
methyl vinyl ether;poly(vinyl methyl ether);chlorotrifluoroethylene;polychlorotrifluoroethylene
poly(vinyl methyl ether);methyl vinyl ether;poly(ethylene oxide);ethylene oxide
methyl vinyl ether;poly(vinyl methyl ether);ethylene oxide;poly(ethylene oxide)
poly(vinyl methyl ether);methyl vinyl ether;poly(2-methacryloyloxyethyl phosphorylcholine);2-(methacryloyloxy)ethyl_phosphorylcholine
methyl vinyl ether;poly(vinyl methyl ether);2-(methacryloyloxy)ethyl_phosphorylcholine;poly(2-methacryloyloxyethyl phosphorylcholine)
polyvinylpyrrolidone;N-vinylpyrrolidone;polyvinyl_pyrrolidone;N-vinylpyrrolidone
N-vinylpyrrolidone;polyvinylpyrrolidone;N-vinylpyrrolidone;polyvinyl_pyrrolidone
polyvinylpyrrolidone;N-vinylpyrrolidone;poly(vinyl_pyrrolidone);N-vinylpyrrolidone
N-vinylpyrrolidone;polyvinylpyrrolidone;N-vinylpyrrolidone;poly(vinyl_pyrrolidone)
polyvinylpyrrolidone;N-vinylpyrrolidone;poly(vinyl fluoride);vinyl fluoride
N-vinylpyrrolidone;polyvinylpyrrolidone;vinyl fluoride;poly(vinyl fluoride)
polyvinylpyrrolidone;N-vinylpyrrolidone;polyvinylidene fluoride;vinylidene difluoride
N-vinylpyrrolidone;polyvinylpyrrolidone;vinylidene difluoride;polyvinylidene fluoride
polyvinylpyrrolidone;N-vinylpyrrolidone;polyvinylidene chloride;vinylidene chloride
N-vinylpyrrolidone;polyvinylpyrrolidone;vinylidene chloride;polyvinylidene chloride
